feature_1,target
0.9595075703118924,1
493.60469412218725,1
276.0519702363256,1
367.2341576383883,1
-2.618062116614877,1
215.73575185012547,1
-17.775072832876486,1
-33.70366316411043,1
55.34616386392641,1
28.03182555290953,1
-17.688608830474003,1
23.012113380401853,1
288.76836469713203,1
66.90156334367119,1
17.13303505650484,1
-16.320549325218845,1
-4.698539479807181,1
149.81659384009555,1
-7.162702176369766,1
738.8588729604187,1
-3.9452373763210136,1
22.69636362055185,1
-25.486668346872413,1
6.40702907988994,1
-70.15351393222376,1
489.9680562787409,1
-83.52182445142493,1
90.60993020099706,1
0.7062580937499394,1
111.1146301947135,1
233.84285746192367,1
-83.35644545703786,1
-37.737045483809496,1
-65.07194936001721,1
95.40335252147223,1
197.71472639286873,1
3.954389886232228,1
-25.331047349515806,1
-8.233426757037241,1
4.482583730847133,1
-9.997010864694353,1
6.69153966359219,1
-9.780969621882372,1
7.961360435613836,1
-65.25857822471123,1
-3.3009536246009246,1
-38.11756487444114,1
-3.4197685651233862,1
-89.35202293836204,1
4.0465960708091675,1
-58.892783652778974,1
22.497986927508343,1
292.5196157526893,1
23.47779064346874,1
47.302241209003974,1
85.70660242337792,1
-14.416615952810291,1
-67.54590957675174,1
-1.245090017600178,1
41.89057711173,1
-172.26166028280977,1
23.96126487196672,1
5.535103323320155,1
-1.1142562320638982,1
-68.36396282241695,1
-5.167124332303738,1
343.5915089997848,1
-69.69249469529424,1
-20.34543604394702,1
-3.2650559387148936,1
154.2269765345293,1
821.8336637578745,1
16.235331735208106,1
9.07869558204559,1
20.880674633939478,1
-0.720420283784715,1
-83.50143650413092,1
-18.093932683266555,1
20.66249937655513,1
4.070136445904244,1
-1.6577829246404037,1
1.7211562420138184,1
69.80198665516095,1
2.40628651010507,1
-16.11099510645952,1
-6.189786851910608,1
-2.49229546293076,1
1.5805475570253318,1
24.92036524073485,1
11.612030572059926,1
-8.221558788030135,1
52.41654505328043,1
1.9307136615575917,1
1.7698881924834926,1
15.956670201545617,1
-11.494964413212136,1
7.779617930073164,1
-1.9238785492940154,1
0.731893069637248,1
-0.7231599324802681,1
-0.7313449256621916,1
-0.4771296987382335,1
9.243923681991028,1
-124.96326924092642,1
17.88980332024861,1
