feature_1,target
0.9421526008281569,1
490.94752156011924,1
275.227156411442,1
366.3674475623429,1
-2.6597856897356724,1
214.96702956731355,1
-16.973118119775876,1
-34.39076317668132,1
55.19912053384167,1
28.758790293674636,1
-17.80209267525349,1
23.06413358118957,1
264.3438187480839,1
53.71539822686202,1
17.237725369997015,1
-14.857214499086389,1
-4.5484499531696585,1
149.0443179469682,1
-7.128413552273912,1
737.4629187456515,1
-3.8807554775793704,1
23.57930065461071,1
-25.18885747954949,1
6.599208271028914,1
-58.1605357601627,1
486.8313617809376,1
-56.0810967375052,1
43.67109460827855,1
-0.7036519986249836,1
80.94885063876549,1
166.9322798639658,1
-82.24873482086772,1
-37.00764489728551,1
-55.11908853406088,1
94.76699465458015,1
197.0844239674337,1
3.9396625148764004,1
-24.285045522507723,1
-3.156741361963786,1
4.3746040689895676,1
-13.146747375493042,1
-6.826511669827862,1
-7.099364252140271,1
3.245855253441458,1
-37.99769708164208,1
-2.9997743327445976,1
-28.23537559174349,1
-1.6136246682265118,1
-79.91187198817782,1
4.069698037077525,1
-40.80677747128173,1
10.664091903767433,1
248.11917630343606,1
13.439710603143029,1
46.91619440108463,1
70.92499242089893,1
-11.529405737868654,1
-68.14524031346876,1
-1.19453256819955,1
48.498185608090765,1
-130.65791173460144,1
23.64661233017814,1
6.402197035891047,1
22.896965355772423,1
-61.89534433163251,1
-4.912748319882874,1
267.92484816692445,1
-46.46174640780161,1
-18.433366455354104,1
-3.308357300825321,1
131.39040038658183,1
792.8223191185666,1
16.32970127056054,1
8.963806632359612,1
13.821768690186826,1
-0.7064442975800804,1
-51.933775734030014,1
-14.674732260422925,1
20.880470979899187,1
3.9543968953420743,1
-1.6127646605584718,1
1.8708663584173209,1
61.88642915961419,1
2.346904434627571,1
-9.408240480492116,1
-12.684633540388973,1
-1.0319710556989847,1
0.9200062442382604,1
10.92903165904821,1
20.791733599324363,1
-6.8160507972199085,1
46.11656739629605,1
0.8771491649951597,1
3.218486057622489,1
14.682808379247412,1
-11.83072183172506,1
7.042187446108915,1
-6.620111646346497,1
0.6566348240238167,1
-0.6987503386113592,1
-0.5874496111037188,1
-0.5683269709023773,1
10.95884454192266,1
-91.82574240308031,1
18.059678336394555,1
22.263810657746323,1
14.473297511859029,1
-7.1901925821126484,1
13.185876191712858,1
27.487821616461733,1
23.05127910716698,1
33.51023663690642,1
60.11513682733997,1
28.563266853088663,1
21.3992930912666,1
37.86201526989391,1
11.824668966040225,1
23.909741746737758,1
29.170472204549547,1
-24.137258799789425,1
102.78435521966699,1
-6.401845256155945,1
-5.358426747440583,1
10.945156967011602,1
12.429769957319072,1
-39.706553479871495,1
14.999354388053783,1
-18.890305558481778,1
-33.42736976934553,1
2.532907568863177,1
-22.363247559488958,1
-3.9825155657749467,1
1.2337051068170888,1
3.223585527406679,1
-9.01435505669824,1
-1.450711363169562,1
-2.836841399861769,1
0.028608015425079347,1
1.0332599236246751,1
-2.671295118853275,1
9.842253537004874,1
1.105877597070879,1
-0.7898474073586682,1
-23.049090192303353,1
-10.096871887974915,1
-17.0645417906359,1
64.61167456326527,1
-15.672464230347083,1
20.448679472891154,1
-20.137031951340614,1
-14.054025939313341,1
12.541096435463663,1
22.931803573588574,1
-33.53647559809666,1
-14.046482233627353,1
-4.326042363518014,1
-35.1103282417523,1
4.938512120677089,1
11.157527041908038,1
43.533305549056,1
18.185969855603677,1
-20.251867692670245,1
-88.40486651033744,1
7.451176158576198,1
1.1040891442720109,1
83.9556489390274,1
27.58719764165609,1
0.493096469236207,1
-18.584924040130364,1
-3.3815845680596563,1
-2.9385752799118876,1
-17.90749780461624,1
56.03161024915955,1
46.403647932549816,1
28.43971898719242,1
2.8949695011577967,1
-4.822415714998485,1
3.42808973640514,1
-24.532980949730753,1
17.693745323757867,1
-4.197694271278358,1
4.081075782841419,1
-20.132192875849633,1
1.273485421210729,1
4.590936270871347,1
91.9038733244125,1
6.370025150509287,1
-0.47472052719725566,1
11.516617624545464,1
-4.28119079230984,1
0.17935639298998374,1
-23.897507463974215,1
-10.474612131226705,1
11.249699226692767,1
-2.875521260036652,1
15.130597311808275,1
37.65710801992674,1
-1.2973057891379665,1
155.15907187064053,1
-68.11855426286381,1
-2.3316464581555616,1
5.499409998743715,1
19.331344482051076,1
12.620453075524619,1
-26.541128928674766,1
-1.3054759046703501,1
-15.453004726391368,1
-34.48065216040557,1
38.669641864463244,1
6.770380317983898,1
-6.406940628253989,1
-34.67130184055284,1
23.103902278664275,1
102.22196984930842,1
-0.4211683186576871,1
17.86510436629941,1
2.081708682761333,1
-24.829371027922047,1
6.169024700100035,1
43.798020498072724,1
10.56782254042984,1
-3.257165249685345,1
-13.113015926661095,1
-45.95422667389445,1
-61.53923263914123,1
-19.127627545366494,1
1.7354394037858034,1
-40.4585000459082,1
4.1276402576346936,1
-3.5741166398428534,1
40.12466190245932,1
-62.0796011762047,1
29.193596487584607,1
49.15109792040217,1
15.56436868195254,1
-180.81453877565806,1
34.14550899361264,1
-22.36116071827694,1
38.29740408631782,1
0.14363830315696619,1
-25.81699850173118,1
-6.7087721639846905,1
-0.2553822407032717,1
-13.06310881604857,1
-5.6614770962419625,1
22.597283359584065,1
-1.8443118052505545,1
-1.266958813470752,1
-7.309552886834726,1
-10.526990445796732,1
-0.18959231637571383,1
16.961286713387125,1
-311.57655486183427,1
-0.34809371693998903,1
41.322770555885896,1
-0.8892683715885327,1
-22.491461647969317,1
-7.08074098681462,1
-2.079135679135491,1
-231.17506235123162,1
1.379162084425635,1
-0.9163902743845379,1
18.803316589921835,1
1.0006505843533484,1
44.70058392049329,1
16.651238943018623,1
-7.175198758869746,1
39.81256825100579,1
436.4606150087168,1
147.40208034307562,1
3.095556278895727,1
5.049858550828314,1
1.1051181728475963,1
-15.536063158833937,1
82.2557794203382,1
-5.453635753889714,1
-6.874245299646016,1
-103.18505949618101,1
6.703698414678163,1
2.6166147192214213,1
-87.2166257326024,1
-27.830948730318827,1
-1.3796119206268183,1
1.7924815488909607,1
-3.5796220273795964,1
39.99660660048671,1
-21.19496896574299,1
-0.259862841881493,1
3.4987596684587388,1
24.82361640040913,1
2.373321995328782,1
20.355309618297856,1
