0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,noised
0.0,0.0,0.0,0.0,3.0,9.33838383838384,4.435483870967742,14.78888888888889,0.1274065685164213,1.05168986083499,1.6875,0.11212814645308924,2.007011866235167,8.666521360069748,4.5,1.2083333333333333,0.30246913580246915,0.2572298325722983,0.47591297591297593,0.7707606420097697,0.03259452411994785,0.13086053412462909,0.6230859835100118,1.191891891891892,0.10099750623441396,0.002564102564102564,0.2076923076923077,0.001092896174863388,0.71964461994077,1.3087482550023266,0.050790067720090294,0.6304710295956648,4.274267100977199,33.35160835876967,38.70291505351856,0.544416640600563,0.5084033613445378,0.28579481397970685,2.2928722653493296,0.9944064636420137,0.657778391820945,1.4387035530241388,4.909512761020881,5.695323246217331,6.804047838086476,0.7301401869158879,1.04472049689441,0.0013315579227696406,0.027236045729657026,0.42742498255408234,0.7286501377410468,1.68732782369146,0.38920657612580417,0.16013071895424835,0.11671469740634005,1.300578034682081,0.5321903428971309,0.0030633083730428863,0.008710801393728223,0.14516129032258066,0.11162646876932591,0.08495002939447384,0.34352215367358385,0.05580865603644647,0.8039496279336005,0.2919042189281642,0.10318471337579618,0.2990043559427505,0.7281921618204804,0.04539722572509458,0.015535827520608751,0.019704433497536946,1.0221642764015646,0.10397946084724005,0.8212877792378449,0.0032632342277012327,0.0364963503649635,1.4909842223891812,0.37375415282392027,0.3410381184103812,1.061120543293718,0.8120805369127517,7.290013679890561,147.96814964610718,33.207913306451616,141.18065901323286,22.29133785163866,94.94049518218365,141.6817593790427,23.89628349178911,51.54346466541588,12.194252873563219,3.209907120743034,0.04453004622496148,10.004006104540252,9.533173286774334,3.6622583926754833,1.5206896551724138,0.007259528130671506,2.7444253859348198,2.552013422818792,0.60790273556231,1.3669985775248934,1.553763440860215,0.0053404539385847796,0.7760180995475113,0.8112676056338028,0.0004042037186742118,0.2137809187279152,0.16728452270620944,0.15259515570934257,13.40444591904446,3.475563909774436,0.25910064239828695,0.9376623376623376,0.006569343065693431,0.15853658536585366,0.40793201133144474,2.730337078651685,0.6289308176100629,1.0416666666666667,0.09315589353612168,2.969964664310954,13.089005235602095,30.828445747800586,12.376288659793815,1.4411764705882353,0.0,0
0.0,0.0,0.0,8.595238095238095,14.947653429602887,12.944137931034483,4.672897196261682,31.195749440715883,15.811692844677138,53.40584945234211,10.525350960883195,6.811026504612681,0.8822930800542741,1.524200097450057,0.22541743970315398,0.0,0.44396211523283347,8.415505699294373,0.024951267056530214,0.5467884260209317,3.000790603117235,0.466504854368932,1.0476190476190477,5.682628062360802,2.9349206349206347,2.24291754756871,1.3661305581835383,1.5127071823204419,0.6185094685400122,2.4464831804281344,0.8857257417802726,1.2075208913649025,0.052083333333333336,1.1597938144329898,0.01015228426395939,0.0006353240152477764,2.4236311239193085,0.29159935379644586,0.003401360544217687,0.0009671179883945841,0.0568445475638051,1.660919540229885,2.3823529411764706,1.0255813953488373,0.7111111111111111,0.0032258064516129032,0.030612244897959183,0.6923076923076923,0.09689922480620156,0.28823529411764703,0.0,1.4896907216494846,0.023809523809523808,0.007462686567164179,2.064516129032258,0.06164383561643835,2.4545454545454546,0.46226415094339623,0.00847457627118644,0.037037037037037035,0.6956521739130435,0.3333333333333333,0.013513513513513514,2.3142857142857145,2.45578231292517,0.15822784810126583,1.1136363636363635,0.24623115577889448,0.7756598240469208,0.1653061224489796,0.6982758620689655,0.460431654676259,0.13559322033898305,0.6284916201117319,0.014705882352941176,2.255868544600939,10.025423728813559,4.035150645624103,5.74437627811861,1.6277340332458443,4.183955739972338,4.594545454545455,0.6970223325062035,0.000984251968503937,2.5916784203102963,0.1819770344483275,1.4311199207135779,1.6243093922651934,0.2308181432810513,0.13809102960671674,10.75429424943988,0.025490196078431372,0.0425249169435216,8.08652461848546,0.10599949584068566,4.0516993776926755,7.229859995409686,0.6816321309797903,0.8725814063237376,4.856260527793374,1.4887825800065986,10.228095433977787,0.0002275830678197542,0.0,0.19736842105263158,6.683022275737508,2.315068493150685,0.03506493506493506,0.13342566943674977,0.8336339044183949,0.14180569185475958,0.3025210084033613,0.1372269705603039,3.478740157480315,2.5649241146711637,5.252411575562701,0.027746319365798414,10.91125541125541,1.8601190476190477,4.770034843205575,0.20491803278688525,21.118090452261306,40.04765291607397,4.695828914810887,4.918405192396848,1.9140084764666518,28.04924971142747,11587.455645779071,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4705882352941178,7.757575757575758,12.659340659340659,0.915126050420168,14.455475330926594,1.8253119429590017,3.0681818181818183,0.28,1.332807570977918,0.2704326923076923,0.5842469705712637,3.3439000960614793,3.0889894419306185,0.1750241080038573,0.4906963631237666,1.4427324088341038,1.1301989150090417,1.4156161041073607,0.1024,0.7289711025216271,0.9727368978295394,0.1561061946902655,0.05278592375366569,0.7900209883609998,0.017447862894899857,1.181666295388728,3.450229524039623,3.467035732259688,0.006552554158866007,0.5,3.6218692730604767,0.43335554815061644,0.002824858757062147,0.852112676056338,0.41580756013745707,0.6190476190476191,0.022999080036798528,1.116111387369468,1.468668407310705,0.3522139160437033,3.8585164835164836,0.05278592375366569,0.1724003127443315,0.5655586334256695,5.03056768558952,10.513824884792626,3.460238568588469,1.0153203342618384,2.025,0.1953125,0.01867219917012448,0.7248995983935743,0.34951456310679613,0.0,0.0547945205479452,0.0,1.4492753623188406,0.004347826086956522,0.021739130434782608,1.8766233766233766,0.06338028169014084,0.28823529411764703,0.0,0.08823529411764706,0.5547945205479452,0.6428571428571429,0.8620689655172413,0.24509803921568626,0.01020408163265306,0.375,1.5,0.28160919540229884,0.3404255319148936,1.6191709844559585,0.33665338645418325,0.96,1.1457765667574933,0.7151029748283753,0.17567567567567569,9.376712328767123,6.438656280428432,0.36885245901639346,7.165619107479572,1.3671113391482812,10.083601286173634,0.9287652645861602,0.5295101916641314,17.975039619651348,3.235557083906465,7.335231586940015,13.559825673534073,32.6530612244898,4.087905077825976,7.94919332012454,0.5107491856677524,14.369772366331393,1.7541145490454246,0.7966534316505955,0.6618320610687023,2.003781268179174,9.506272401433693,5.816982687551525,3.6956087824351296,24.92976501305483,0.43843951324266284,23.571938495332233,84.66117216117216,54.88483547925608,0.0038314176245210726,2.351717902350814,16.728163992869874,78.76923076923077,39.463475769873476,16713.223569626436,0
0.0,39.5,25.02496714848883,34.99100029507229,0.08937528499772002,0.11588954277953825,15.23659616330546,0.011790393013100437,5.173302107728337,7.458942457231727,0.08864468864468865,1.8826730518067043,0.11793372319688109,0.21098845960863022,0.3185202419730107,13.739837398373984,0.034482758620689655,0.32310177705977383,7.441322725012432,4.653743315508021,4.948192771084337,2.5973871733966747,0.15387299371946964,0.19302949061662197,0.5451174289245982,0.8838892385147892,2.86139896373057,0.03429355281207133,1.4419795221843004,0.18719037508846426,0.047182175622542594,0.019753086419753086,0.32238010657193605,0.1411901983663944,1.5210924824229313,0.7041055718475073,0.3250746268656716,0.19928922908693275,0.7895266868076536,2.06640625,0.6657534246575343,0.1326963906581741,2.237006643220008,1.528719723183391,2.4283006948831334,0.04436598096407737,1.7042665108123904,0.21464860287891618,0.02319516881690914,1.5788100208768268,0.012626262626262626,1.0490245756270584,1.8186705767350928,0.0004909180166912126,0.746161590737478,0.7408927655207799,0.33665338645418325,0.1245742092457421,0.07680019660850332,0.24067628045748385,1.213438225432035,2.2714987714987713,2.988091555830498,1.8368644067796611,0.33051513959889894,10.26536312849162,1.288117770767613,0.2613240418118467,1.3030203545633618,1.3203592814371257,4.341437632135307,1.246422893481717,0.02735042735042735,0.9058219178082192,0.2946645109135004,0.35,0.05229040622299049,0.5273722627737226,0.08672566371681416,0.001834862385321101,2.444642857142857,0.02952029520295203,1.2687443541102077,0.1557377049180328,1.6237509607993852,0.03531073446327684,0.2206266318537859,0.0003244646333549643,0.01573538856775851,0.0003158559696778269,3.5541586073500966,1.856060606060606,2.5816733067729083,5.782722513089006,1.4382470119521913,1.0180722891566265,1.2743362831858407,0.16225165562913907,0.43103448275862066,0.42907801418439717,0.7424242424242424,0.32051282051282054,0.04128440366972477,0.11842105263157894,0.3076923076923077,0.32666666666666666,0.375,1.0909090909090908,0.3769230769230769,0.06923076923076923,0.0,0.44545454545454544,0.5212765957446809,0.01020408163265306,0.1865671641791045,0.052941176470588235,0.07627118644067797,3.265432098765432,0.006666666666666667,0.6944444444444444,0.052941176470588235,0.006024096385542169,2.022935779816514,0.2962962962962963,0.25396825396825395,0.26881720430107525,3.645214521452145,19790.77056168,0
0.0,0.0,0.0,4.0,1.641025641025641,0.07668711656441718,4.699029126213592,3.24,0.9446064139941691,0.02088167053364269,4.877387318563789,0.07679180887372014,1.5367979341510651,0.7659574468085106,0.25487646293888166,0.20967741935483872,0.018691588785046728,0.8158168574401665,2.1460446247464504,0.8190588235294117,0.3787742226228031,0.2195540308747856,0.17633228840125392,1.261802575107296,0.0006978367062107466,0.9992700729927008,4.318281136198106,0.18573637417858524,0.1360582306830907,0.7351040918880115,0.6974248927038627,1.2,0.40571138898276443,1.908288043478261,3.1066034422198805,0.008886470801595938,0.01820830298616169,0.21064139941690962,0.0693000693000693,0.6854922279792746,0.16326877336051648,0.0006443298969072165,0.6573368665120901,0.012209828157974074,0.5954151177199505,0.6804002354326074,1.4926896131586964,0.012049985123475156,1.036427732079906,0.5681362725450901,0.002325581395348837,0.316956261234272,0.82517807370703,2.365543547361729,1.3785463818935288,0.004043998705920414,0.6343334469826116,0.5748462064251538,0.00605245460659045,0.14432989690721648,0.885145482388974,1.404344193817878,0.2130820399113082,0.00022371364653243848,0.019765739385065886,1.0427698574338085,0.25574425574425574,0.3084311632870864,0.0023160061760164694,0.5403472931562819,1.8932327389117514,0.018484710178000914,0.0036363636363636364,0.6265060240963856,0.187138406764575,0.1700886607559496,0.11020036429872496,0.4420091324200913,2.466198419666374,0.33546537273930305,0.41290754801250557,0.014625228519195612,0.40570377184912604,0.017880794701986755,0.049277266754270695,0.06952789699570816,0.6723842195540308,0.08665511265164645,0.07114702404414663,0.3118081180811808,0.09718875502008033,0.016167664670658683,0.4528495284952849,0.17325916769674496,0.12485017978425889,0.17758484609313338,0.12298307752853208,0.00021123785382340515,0.048179871520342615,4.718954248366013,1.3032490974729243,0.7449069973427812,1.4151927437641723,0.026066350710900472,0.6150874339162261,0.23052314640572075,0.024193548387096774,3.6981263011797365,2.0491803278688523,1.9103773584905661,6.958585858585859,6.226781857451404,48.03434065934066,0.046511627906976744,2.850909090909091,2.9690721649484537,6.685185185185185,0.21428571428571427,0.2077922077922078,0.6368421052631579,3.094059405940594,0.21428571428571427,0.0,2.1666666666666665,0.3787878787878788,1.4411764705882353,0.3076923076923077,1.5,0
0.0,2.0,52.24691358024691,2.1378299120234603,0.0007132667617689016,8.739694656488549,2.66144578313253,0.5076142131979695,0.7100840336134454,0.8652694610778443,1.271523178807947,2.3512476007677545,0.05732484076433121,1.7961876832844574,0.02854122621564482,0.8461288223812622,0.011583011583011582,0.035777646363098756,0.20489038785834737,0.04620010934937124,0.050308008213552365,1.1613523914238593,0.8278775079197466,0.676,0.18437025796661607,0.00024888003982080636,0.015267175572519083,0.4326158165652784,0.10091533180778033,0.8405336721728082,1.0973751058425063,2.23963133640553,0.02692595362752431,1.0090845562543675,0.4200268817204301,0.7722110888443554,0.001420903062835491,0.6324891908585547,0.43959311424100156,1.4740882917466411,1.4845360824742269,0.00784,0.24165872259294566,0.06269592476489028,1.5867484295542926,0.1445982545892266,1.461351186853317,0.2228395061728395,0.8242022877784467,0.007372855853144749,0.23306772908366533,0.058719906048150326,0.13803504740017236,0.0050991501416430595,0.39133463360267484,0.9323274574245594,0.0025575447570332483,0.2753029806747462,0.5125381226702813,0.1248715313463515,0.1615218951902369,0.040221666070790134,0.7909022837888431,0.621699196326062,0.1179690449226123,0.7584590297594782,0.7731295253419147,0.0,0.11298590346005981,0.00021468441391155003,0.349013308857274,0.15561694290976058,0.8928571428571429,0.4767921609076844,0.4366812227074236,0.11861215707369553,0.0023112480739599386,0.13669250645994832,0.004439511653718091,0.09321058688147296,0.4756649688737974,0.944578313253012,0.14729458917835672,0.23669467787114845,1.280721118469463,0.34159220146222585,0.7289679098005204,0.036453645364536456,0.020536462699077954,0.3086367485182049,0.09757155247181266,0.03311529026982829,0.4376068376068376,0.5434782608695652,0.03125,0.004653567735263702,3.0803468208092486,1.428848641655886,2.05036496350365,0.05555555555555555,0.4689922480620155,0.521551724137931,1.8554083885209713,0.05961070559610705,0.16307277628032346,2.9156626506024095,0.21686746987951808,0.1753623188405797,0.9825581395348837,0.5639386189258312,0.49019607843137253,0.5127118644067796,0.3128249566724437,0.11688311688311688,0.053691275167785234,0.17550702028081122,0.19814241486068113,0.41653543307086616,3.2,1.3321033210332103,1.8091976516634052,1.716704288939052,0.332183908045977,0.24623115577889448,3.184350132625995,0.013677811550151976,0.29683377308707126,20425.40311648891,0
5.5,38.72,18.122489959839356,1.2644736842105264,0.09168704156479218,2.0782442748091605,0.14917127071823205,0.08860759493670886,0.05853658536585366,0.2721417069243156,0.028070175438596492,0.9179510426110608,0.042444821731748725,3.2758478081058726,5.5037336652146855,0.5478260869565217,7.766990291262136,1.0835760046592895,0.20019218449711723,0.7451487710219923,3.734978540772532,0.0009407337723424271,0.41253507951356405,2.250801282051282,1.0829803619561031,1.810068190934617,2.4868729488982653,0.09353348729792148,2.5508083140877598,1.1183165696135522,9.234883720930233,13.774137385248496,2.571249215317012,9.218761796904491,2.151120256058528,2.4092365189535503,0.9472303206997085,1.1235955056179776,0.04891304347826087,0.1,0.0012755102040816326,0.5774515927545284,0.40248447204968946,0.040313549832026875,0.017259978425026967,0.14754098360655737,0.01073149364870784,3.8108481262327416,0.7727272727272727,0.08843196255432965,2.9985192497532083,0.012151215121512151,0.21746987951807228,0.005844155844155844,0.03070175438596491,1.5780821917808219,0.2417910447761194,0.8647155137126484,1.7880361173814898,0.7133845309928689,2.2031454783748363,2.851331893448524,0.474716652136007,0.5401869158878505,0.1053763440860215,0.6095238095238096,0.15603328710124825,2.2656903765690375,1.988235294117647,3.2719836400817996,0.27346278317152106,1.8604651162790697,2.8899900891972248,2.542372881355932,0.3127659574468085,0.3369384359400998,0.024539877300613498,5.7506279653921295,4.485583224115334,9.731833910034602,8.27280980481162,4.130095923261391,19.322912014292093,16.57979539641944,15.88512869399428,2.9355597365945436,7.812946556158902,10.1353090271008,0.004465880671668453,10.826695762865976,11.407585213634182,21.214605663093906,7.2202155258431455,13.494460447595834,35.903585803146726,57.48066298342541,0.08503401360544217,0.2956204379562044,0.01282051282051282,0.5382165605095541,0.7450331125827815,0.07861635220125786,0.012345679012345678,0.5382165605095541,0.003703703703703704,0.06896551724137931,0.10869565217391304,0.43548387096774194,0.43548387096774194,0.12376237623762376,0.5925925925925926,0.6282051282051282,0.045454545454545456,0.5212765957446809,0.33783783783783783,2.42,0.038461538461538464,1.7857142857142858,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,11.5,9.920634920634921,0.18493150684931506,0.749400479616307,1.4930875576036866,0.6644067796610169,1.329121540312876,0.10061601642710473,5.1572295247724975,2.189972401103956,0.135678391959799,0.371900826446281,1.3920308483290489,0.5713749060856499,0.04118447923757658,0.2801465689540307,0.7003804692454026,0.05225726654298083,0.019115890083632018,0.017467248908296942,0.3537467700258398,0.8175199624236731,2.1380231522707036,2.7342612419700214,0.2791956689868523,0.21228070175438596,0.5373608903020668,0.023314065510597302,0.5356355620867009,0.002734107997265892,3.6795620437956202,0.4528301886792453,0.06490384615384616,0.08038585209003216,0.5256609642301711,1.0285714285714285,0.36584883260783535,0.18115942028985507,0.37688544639217286,0.33877468762595725,0.6026133743274404,0.47759823723834005,0.9191100379441186,0.019934102141680395,0.04591674610740388,0.264391318024536,0.03975155279503106,1.9636819035691921,0.03020961775585697,2.0806933652121935,0.18030615248748896,0.23995200959808038,0.015006002400960384,1.076109621686029,2.1238938053097347,0.06090133982947625,0.434964385258594,3.046429665951578,0.11129770992366413,0.2652256232249921,0.019472159639523656,0.002574002574002574,0.7378048780487805,0.0,0.0006906077348066298,0.008990825688073394,0.34076667895318835,0.6554949337490257,0.09018404907975461,0.30697278911564624,0.00022251891410769915,0.15206812652068127,0.0002469135802469136,0.15824175824175823,0.29966978536048433,0.01408855664174813,0.7130406714009038,0.001430615164520744,0.2198473282442748,0.6050119331742243,0.041254125412541254,0.04132231404958678,0.5253261703760552,3.9360655737704917,0.7484416740872663,0.8897978825794033,0.2560503388189739,0.27017364657814097,1.5719626168224299,0.09645669291338582,0.041200406917599186,0.01727447216890595,0.0499001996007984,0.2807017543859649,0.02587117212249208,1.6065573770491803,0.8711340206185567,0.7659574468085106,0.024324324324324326,0.5481203007518797,0.0033333333333333335,0.22472783825816486,0.23529411764705882,0.1063268892794376,0.7525083612040134,0.0009208103130755065,0.22695035460992907,0.4201388888888889,6.880952380952381,1.176025917926566,2.4915254237288136,0.13106796116504854,0.1600790513833992,1.5076923076923077,0.02054794520547945,1.1797385620915033,0.390625,0.5070422535211268,0.21052631578947367,0.05714285714285714,0.028662420382165606,4.721311475409836,23601.054838240376,0
0.9,3.375,13.854679802955665,12.009803921568627,4.789173789173789,0.9932432432432432,3.0844036697247708,4.147239263803681,27.250253292806484,1.19239587313718,0.39516994633273705,2.232153569286143,3.155369247235105,0.1835236541598695,1.6743970315398886,6.235330073349633,5.265620582414476,1.296128012643224,1.0177570093457944,0.2617753623188406,2.425208974923009,0.30083333333333334,0.3093401885175664,0.7351398601398601,0.11350844277673545,0.5777432252332296,0.00022055580061755624,0.4752475247524752,0.35720356991075225,0.14358538657604078,0.0,0.0016860247283626826,0.03038475368572456,0.603299856527977,0.12444520314100375,0.023106546854942234,0.6387190215642099,1.4702970297029703,0.14194977843426884,0.009174311926605505,0.699555925617541,0.2385750780584729,0.31527093596059114,0.5639386189258312,1.0342989887947527,0.006769825918762089,0.331389183457052,0.07955801104972375,0.002279202279202279,0.22152636178269736,0.23543260741612712,0.26454709058188364,0.2621878715814506,0.01213664968534612,0.001366535074400243,0.3076572470373747,1.0569193003988953,0.8556434438697901,0.5029904306220095,0.0054249547920434,0.035123321885732126,0.23875661375661375,0.26342223761690337,4.410600706713781,0.209021113243762,3.226829268292683,0.49913344887348354,5.238555922605002,1.14390756302521,1.0284687672747375,0.2036144578313253,0.2830188679245283,0.06559571619812583,0.35704323570432356,0.6097560975609756,0.28016910069177553,0.15004156275976724,2.5939318370739817,0.7418358340688438,0.13053297199638664,0.016304347826086956,1.0738831615120275,0.35545224006762466,0.30178571428571427,0.12098298676748583,0.27169811320754716,0.16297786720321933,0.162,0.6351648351648351,1.0544662309368191,0.0022271714922048997,0.009779951100244499,1.502503128911139,0.01673360107095047,0.5859375,0.017241379310344827,0.16423357664233576,0.32666666666666666,0.04819277108433735,0.3656716417910448,1.164516129032258,0.0008756567425569177,0.0009487666034155598,0.9588014981273408,0.9414225941422594,0.8828828828828829,0.26344086021505375,1.331360946745562,0.09533073929961089,0.05980861244019139,0.025423728813559324,0.3673469387755102,1.6333333333333333,0.031914893617021274,0.48,0.5373134328358209,0.01818181818181818,0.32926829268292684,0.0,0.13636363636363635,0.5522875816993464,23.041095890410958,2.5536159600997506,114.92994051553205,692.1615579626642,73.03353526611856,64.26256382692824,886.4662993572084,0
0.0,0.0,0.0,0.5,0.34615384615384615,10.080645161290322,0.98,5.318181818181818,11.81359223300971,0.08503401360544217,0.16462585034013605,2.6332899869960986,0.498813056379822,0.04186046511627907,0.013573407202216066,0.0041025641025641026,0.7318916102136529,0.0022670025188916876,0.3835091083413231,1.0794583546244252,0.8746355685131195,0.3308361527307878,1.35423197492163,1.009453781512605,0.10952902519167579,0.2942528735632184,1.190830235439901,0.5204334365325077,0.8955773955773956,0.020100502512562814,0.6157760814249363,3.103546548448385,1.3145612943372744,0.125,0.8652694610778443,0.44132817537072855,0.0031013094417643005,1.988262910798122,0.18745570517363572,1.7040085898353614,0.0896358543417367,0.5779816513761468,0.06889161053276179,0.002842703727100442,0.3542615484710475,0.14919852034525277,2.2521315468940317,0.7233796296296297,0.1545338441890166,0.331608005521049,2.8594594594594596,0.5772251308900523,1.1489071038251366,0.6469559132260322,0.07616790792146243,0.012552301255230125,0.07575757575757576,0.0013192612137203166,0.43315508021390375,0.42328956461644784,0.5747126436781609,0.21686328938237334,1.9956452889944576,1.3261224489795918,0.8966101694915254,0.059900166389351084,0.060810810810810814,1.9206349206349207,0.05265448215839861,0.5197841726618705,0.0019569471624266144,0.095703125,0.5171717171717172,0.377720207253886,0.8681102362204725,0.37389380530973454,0.12241566920565833,0.9970344009489917,0.5113636363636364,0.24915254237288137,0.3930232558139535,9.443304007820137,1.6479185119574844,0.0015527950310559005,1.1457627118644067,0.09683794466403162,0.09275521405049396,0.3306878306878307,0.8256936067551267,0.029411764705882353,1.7798206278026907,13.877575757575757,4.787769784172662,2.460443801254221,137.23869346733667,90.64876123657093,26.68425514735567,323.074415869932,45.23669271355106,858.2503862582932,37.06373034202134,0.22115806404445093,20.190011160714285,149.65313028764805,0.17237471669604634,35.333888426311404,2.632591093117409,22.97322623828648,0.8736462093862816,14.311851851851852,2.0642201834862384,0.5268817204301075,0.14327485380116958,1.0135135135135136,0.07407407407407407,0.1,0.047619047619047616,0.3333333333333333,0.029411764705882353,0.05555555555555555,0.2,0.0,0.0,0.03333333333333333,0.023809523809523808,2.5,0.5,0.0,0
